_id	verkehr	entwicklung	gesellschaft	innere_sicherheit	verteidigung	aeusseres	digitalisierung_technik	soziales	umwelt	europa	haushalt_finanzen	arbeit	kultur_medien_sport	gesundheit	landwirtschaft_ernaehrung	bildung_forschung	wirtschaft	none	intercoder_sample	coder	wirtschaft_finanzen_merge	_source.text
1129433247585308672	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	"RT @GYGeorg: Wow.
Einzige Partei mit Klimalösungen @Die_Gruenen ziemlich deutlich vorne.
Parteien mit einem Klimaproblem @fdp Afd und @DiePARTEI um die 5%.

‼️ Europawahl ist #Klimawahl ‼️

#FridaysForFurture #u18wahl #europawahl #eu19 https://t.co/LYdvoRGRhw"
1129734796085735425	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	"RT @seawatch_intl: Before the transfer, D. wanted to tell us about the atrocities of the prisons in #Libya, where she was captured several times with her husband and son of only 1 year.
The families were landed yesterday but on board of #SeaWatch3 47 shipwrecked remain deprived of their rights. https://t.co/HmlnYoh3JX"
1130039825720053760	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	"RT @cem_oezdemir: Die Rechtspopulisten in Europa sind bereit ihr Land an Putin &amp; Co für ein Linsengericht zu verkaufen.
Gegen Nationalismus am 26. Mai proeuropäisch wählen! https://t.co/xSRWmG3Zak"
1130570400365260801	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	"RT @CDU: Mit europäischen Programmen können wir in Europa für Wirtschaftswachstum und Konvergenz sorgen. Das geht vor allem durch Investitionen in Forschung und Innovationen.
@akk #Gipfeltreffen #26MaiCDU #unserEuropa https://t.co/G69ZIYBi1d"
1130702024813756416	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Wir verschenken ein -n und verweisen auf die Schuman-Erklärung: „Der Beitrag, den ein organisiertes und lebendiges Europa für die Zivilisation leisten kann, ist unerläßlich für die Aufrechterhaltung friedlicher Beziehungen.“ ▶️ https://t.co/3sG9gZsuR1 🇪🇺 #unserEuropa https://t.co/iszj6zwPXx
1130737263401418752	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	"RT @aryeshalicar: Spielt die deutsche Elite etwa ein Doppelspiel wenn es um die Juden und den jüdischen Staat Israel geht?

https://t.co/clqX1qTWyE"
1131120189075009536	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	👇🏽 https://t.co/3wot8k4nJQ
1133314155367342080	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	"Der Postillon: Exklusiv: Kramp-Karrenbauer traf ""Oligarchen-Neffen"", um Rezo aufzukaufen https://t.co/fSSCK4dTIJ"
1133314381406703617	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Heute ist der 7. Deutsche #Diversity-Tag. Vielfalt macht unsere Gesellschaft aus. Leider ist aber auch Diskriminierung noch immer alltäglich. Deshalb heute und jeden Tag: #FlaggefürVielfalt! ❤🧡💛💚💙💜 #DDT19 #chartadervielfalt #antidiskriminierung https://t.co/vl3sw031sl
1135517870371299329	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	RT @AGH_Berlin: Schöne Grüße aus #Berlin nach #Helsinki. 🙂 https://t.co/OmQpr6woq1
1137055648884170757	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	The Moon is a Part of the mars and the Zitronenfalter is folding Citrons. Schwöre. https://t.co/zTvTEx1ZfJ
1138377904218411008	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	#Denkfabrik des #Mobilitätskonsens #RLP. Spannender Vortrag zur Mobilität in der Stadt und auf dem Land. https://t.co/SIy53Im4Gt
1140969390189494273	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	#netzwerkkinderarmut Sehr gut besetztes Podium auf der Konferenz >Baustelle Kinderarmut<. Viele noch so gut besetzte Podien, ersetzen keine politischen Entscheidungen gegen Kinderarmut. @DietmarBartsch @linksfraktion @abaerbock @gruenebundestag @katjasud… https://t.co/iICvTYq2kK https://t.co/DS19YNi9V5
1141044874181054469	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Und noch zum Thema fachliche Ignoranz... https://t.co/ebtfddhvay
1142888292435804166	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	„Wir bräuchten auch lokale Ticket-Plattformen, die von den Kommunen eingerichtet werden könnten, bei denen unabhängige Veranstalter oder Clubs ihre Tickets zu fairen Bedingungen einstellen könnten mit geringeren Gebühren.“ #r2g ist dran: https://t.co/c6wiUPd3k7 #KulturFürAlle https://t.co/tIGnbrTKuC
1144547783501864960	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Jetzt im #Bundestag: Wer in der DDR politisch verfolgt wurde, soll ein unbefristetes Recht auf Rehabilitierung haben. Hintergrundinfos dazu: https://t.co/ojGOqKX69S
1146878942613266433	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	"RT @Meyermit_ey: Wenn einer der profiliertesten europapolitischen Korrespondenten davon spricht, dass ""das Populistenduo Macron-Orban Europa seinen Willen aufgezwungen hat"", dann sollte jeder, der heute auf die SPD draufhaut weil sie hier nicht mitgeht nochmal einen Moment in sich gehen. #euco https://t.co/SAEiawadMV"
1147116170920808448	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	"Die #NZZ bringt die Hypermoral der deutschen Bestmenschen auf den Punkt: „Der hässliche Deutsche trägt nicht mehr Stahlhelm und Wehrmachtsuniform. Er hält stattdessen in allen Lebenslagen eine gesinnungsethische Lektion bereit.“ #Steinmeier #SeaWatch3

 https://t.co/rvx0qZa0n2"
1148305972533833729	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	"Check which country your #VPN provider is based in: https://t.co/jpgt1rLfCR

And make sure they take privacy seriously: https://t.co/CEvCWQbyK9
https://t.co/qxIMF8BeNB"
1149229860600143872	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Richtige Entscheidung der @europeangreens die Kandidatin @vonderleyen nicht zu unterstützen. https://t.co/UWYbSDpmYG
1150686678559985664	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Ein ganz wichtiger, verdichteter Beitrag zu #ostdeutscher Identität, #Ostquote, #Kolonialisierung u.v.m. Unbedingt lesenswert. https://t.co/b4JbWoVw11
1150792985820483585	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	RT @vonderleyen: Meine Entscheidung für Europa. https://t.co/NWGc1QabX0
1152475306751680512	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	"Es gibt keine Todeslisten! Es gibt keine Todeslisten? 
#nordkreuz ⁦@LinksfraktionMV⁩ ⁦@Nordkurier⁩ https://t.co/OqABhk6QlZ"
1154024667969196038	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Langweilig finde ich das nicht. Ich frag mich schon welche politische Mehrheit von Dassel noch hat. https://t.co/re0z1Aq9Qo
1155749353665044480	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Dass man das künstlerisch unterirdisch fand, ist natürlich ausgeschlossen. Es ging ausschließlich gegen die Person, richtig? https://t.co/RvpfxG40bR
1157355832755019782	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Offizieller Wahlkampfauftakt @LINKEChemnitz #chemnitz #sltw19 #rotersommer https://t.co/jKoCPNlhJk
1158332847616385024	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	"Weder „uns Deutschen“, noch der AfD ist der Terror gegen Frauen egal. 

Altparteien und sog.“Feministen“ schauen aus falscher Toleranz weg. 

#MeToo 

https://t.co/pU1WRLrcth?"
1158338902534557696	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	RT @Antje_Kapek: #Holzbau Schulen sind sehr toll! Schneller, nachhaltiger, gesünder...... Ich wünsche mir mehr davon https://t.co/TFSK3PHc4d
1159834289359343616	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	"Zwei 🇩🇪 Hochschulteams haben es in die Schlussrunde der dt.-belgischen ""Global Biobased Businessplan Competition"" geschafft. Am 4.9. werden die Gewinner gekürt 🎉. 
Wer übrigens diesmal nicht in die Auswahl gekommen ist: Infos für 2020 sind schon online. https://t.co/f5JfcpyJnA https://t.co/LlG3KtORh6"
1160447363347079168	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	🌱 #klimadialog ▶️ https://t.co/XrY6RAYqXv https://t.co/gV5WCFOQBU
1160871166371946497	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	"Stellt euch vor: Ein Hundehalter fängt an, an seinem Dackel herum zu operieren. Er rechtfertigt sich und sagt, dass er einen kurzen #Isofluran-Betäubungs-Kurs gemacht hat. Der Staatsanwalt würde doch sofort ermitteln. 
Das GG gilt für alle #Tiere! /TK 
https://t.co/CIO5FpvVJU"
1161900394429198337	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	"Der #Brexit sichert den #Wohlstand in Großbritannien.

Wann korrigieren Medien und „Experten“ Ihre falschen Prognosen?

Wo bleibt der #Faktencheck? @PatrickGensing https://t.co/3T6nVXYa9d"
1162719293622145025	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Fakten vs. Scheuer: Der Verkehrsminister gerät im Maut-Debakel in neue Erklärungsnot. Beim #TdoT19 dürfte die Veranstaltung #grilldenscheuer morgen 15 Uhr sehr spannend werden 😉 #pkwmaut https://t.co/1vTDW6dN5M
1164549420727377921	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	👏@deal_projekt-Team! Ein weiterer großer Schritt für #OpenAccess und wichtiger Baustein für unsere Strategie min. 60% an Open Access Publikationen in der #BerlinCityBerlin zu erreichen. https://t.co/ARZMuVoyn0
1164948915369783296	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	"Mein ehemaliger Kollege aus dem #Bundestag, @KemmerichThL, startet in den Wahlkampf in Thüringen.
Was für ein Hingucker! 😏
Wünsche euch vom Herzen viel Erfolg!  @fdp_thueringen #fdp https://t.co/jjO9T6so27"
1165186719127343104	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Klasse Umfrage und wir drücken weiterhin die Daumen und helfen im Wahlkampf mit. Liebe Brandenburger und liebe Brandenburgerin, stimmt für den Zusammenhalt und nicht für die Spaltung der Gesellschaft. Stimmt für die #SPDBrandenburg @ostkurve und für #EINBrandenburg https://t.co/Aue13pDfnE
1166259049899470848	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	"Die #gamescom2019 ist leider Geschichte. Als Auftakt unser Interviewreihe das Gespräch mit #NinaFink vom @GI_weltweit #AddisAbeba und und #KirubelGirmaHabtu, Gamedesigner des Projects @enterafrica15.

Bleibt dran, wir posten noch mehr Interviews. :-) 
https://t.co/Sc85vlrufe"
1166641441050902528	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Im #VereinigtenKönigreich wird einfach mal das @HouseofCommons entmachtet, damit #BorisJohnson seinen #NoDealBrexit durchziehen kann. #KeinePointe. https://t.co/2rncXS9Z6U
1169507253201899520	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	#Schulentwicklungscamp #enterschool @enterschoolsch1 in #Halberstadt u.a. mit Bildungsminister @MarcoTullner , Landrat Martin Skiebe und Tobias Krull MdL. Wie arbeiten wir gemeinsam an der Schule der Zukunft? Wichtige Fragen, die wir besprechen! https://t.co/Ot7qki6jOO
1169541872819343360	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Wer hier nicht als „Kindskopf“ herkommt, wird hier ganz schnell zum „Kindskopf“ gemacht! (Und gewisse Adjektive laß ich hier mal weg.) https://t.co/9d1BJ71vX9
1172189620886474754	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	RT @C_Emcke: Aber nun dem @Weltspiegel_ARD die Sichtbarkeit zu nehmen und dafür Sport zu bevorzugen, ist - selbst für einen ausgewiesenen Sportfan wie mich - absolut unverzeihlich. 2/2
1172867356466585600	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Rückblick auf die Woche: Zeitzeugengespräch mit Karsten Franke anlässlich 30 Jahren Grenzöffnung in Ungarn im MDR: https://t.co/L6zgUDCTLl
1172949804114153474	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	RT @HollsteinM: Die „Bürgerlichkeit“ der AfD-Funktionäre zeigt sich zum Beispiel in ihrer Wortwahl. https://t.co/SV0TMwRAWf
1174118776331280384	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Gegen den #Linksruck der letzten Jahrzehnte in Deutschland spreche ich mich entschieden aus. Aber es gibt auch im linken Lager Stimmen und Aussagen, denen man beipflichten kann. So verhält es sich bspw. mit der hier zu sehenden Aussage von Frau #Wagenknecht: https://t.co/zgTOVQPAqD
1174288664358260736	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	"RT @werderbremen: „WERDER!“

„BREMEN!“

💚💚💚💚

#Mannschaftsfoto in the making. 📸

#Werder https://t.co/ltrWNy5Krk"
1174962430692085760	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Looking forward working together with these wonderful colleagues for a strong european budget. The MFF should be transformed to a Green New Deal. The parliament will work together &amp; fight against the council if necessary. https://t.co/wcEDhXdYmg
1174974557167292416	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	RT @derdino: Das Umweltministerium zeigt Flagge #AlleFuersKlima ⁦@UmweltRLP⁩ #Klimaschutz #GemeinsamfuerunserKlima #Mainz https://t.co/By2g5GQR5N
1176225110992314368	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Was soll man noch sagen, wenn #Guterres #Merkel und die #GroKo als globales Vorbild für den Kampf gegen den #Klimawandel präsentiert.
1177133144358707201	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	"Powerful line by @Snowden

“I used to work for the government, now I work for the public”
“What does that mean”
“I never realized there was a difference”

It shouldn't be a difference!
#AlleFuersKlima https://t.co/04s3dCU9od"
1177264997640167425	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Wer andere inflationär als Demagogen oder Antisemiten bezeichnet, der verharmlost wahre Demagogen und Antisemiten #Morgenthau
1177983335559290880	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	#Jena ist bunt. https://t.co/xVhidIxQxK
1179344728455876610	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Wichtiges Thema bei  @dreynders Anhörung: #Datenschutz. EU muss weltweit führend sein in Datensicherheit und dem Schutz der Privatsphäre! Wir müssen international vorangehen, bevor wir von anderen abhängig sind #EPhearings2019 https://t.co/Pn7DyJ35Uf
1179402760577519617	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Sagen was ist. Klare Worte halt. Mit Haltung gegen Spaltung. Es liegt nunmal auch und gerade an und bei uns, den Missbrauch der friedlichen Revolution nicht unwidersprochen zu lassen #AfD #Höcke #Faschist https://t.co/Q2L0mIxWeC
1180935892237799424	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Na, da schau‘ hin... also nichts mehr unklar... wie fast immer...😡 https://t.co/SFHsCiQ087
1181540263749210113	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Ein ganz konkreter Schritt für besseren Klimaschutz im Hafen! Acht Ladepunkte für die Containerschiffe und für alle Kreuzfahrtterminals. Hamburg wird damit Vorreiter für eine klimafreundliche Hafenwirtschaft! https://t.co/rHGpRtG3nY
1182356415802949632	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Waldbauerntag der Bezirksgruppe Hochsauerland in #Heringhausen. Auf geht‘s! 🌲🌳 #sauerland https://t.co/WgoNGZILZw
1184351397925527552	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Wann gibt es denn nun endlich eine vernünftige Baustellenkoordination? Hätte man mit dieser Maßnahme nicht ein paar Tage warten können, bis der U1-Ersatzverkehr mit Bussen auf dieser Strecke zu Ende ist? @BAWandsbek @hochbahn https://t.co/MTZmYfuu4X
1185126376904581121	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Die #EU hat mit Großbritannien eine wichtige Hürde beim #Brexit genommen. Nun müsse Boris Johnson liefern und eine Mehrheit im Unterhaus organisieren, so @Lambsdorff. #BrexitDeal https://t.co/36FNLRkQke
1185936640881184768	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Und noch ein Nachklapp zum @IMFNews #IMFMeetings aus der @wiwo von @SvenBoell: @OlafScholz beim Jahrestreffen von Weltbank und IWF - Haut das Geld endlich raus! Machen wir doch längst! https://t.co/xg6IrnshRQ @BMF_Bund @spdde
1187939770422435840	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	In der #EU wäre das nicht passiert... 🇪🇺❤️ #Roaming #GrenzenSindSoAchtziger https://t.co/FvTmyxnGWh
1189535420079595522	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	#DigitalCapitalism macht auch #CbCR dringlicher. @BMF_Bund Staatssekretär @W_Schmidt_ Nur so ist #Steuergerechtigkeit und Transparenz im digitalen Zeitalter global möglich. #DigitalCapitalism2019
1190601327627374593	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Einige fragten, warum ich für Einführung von #EU-Vereinen und #Vereinsrecht kämpfe! Damit so was bei uns nie passieren kann. Solidarität mit russischen Menschenrechtler/innen! Mehr Rechtssicherheit für europäische NGOs! https://t.co/VbzMp8B42s
1190718861190029312	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	‚Wir haben gezeigt, wir können Massen &amp; dass wir nicht aufhören werden, die Bundesregierung an ihre unterirdische Arbeit zu erinnern, bis sie endlich den richtigen Weg einschlägt oder ein für alle mal abgewählt ist!‘ @annarmpeters rockt ihre Bewerbung als neue Sprecherin! #GJBuKo
1191275140967010305	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	"Die heutigen grünlinken #Staatsfunker und Gegner der #Meinungsfreiheit hätten sich auch in den zwei deutschen #Diktaturen wohlgefühlt.

Einige sind ja praktischerweise heute noch aus #SED-Zeiten in #ARDZDF zu finden. #illner #Herden https://t.co/Pr1eIgfvcR"
1192048163663818752	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Guter Punkt. https://t.co/5nrYIqaTai
1193887718725554177	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	FALSE	Was ist Spiritualität für junge Menschen? https://t.co/bogzYl8ziQ
